tconst	averageRating	numVotes
tt0077133	5.2	5
tt0077134	6.9	212
tt0077135	7.1	353
tt0077136	5.6	9
tt0077137	6.5	40
tt0077138	7.9	5419
tt0077139	6.7	33
tt0077140	4.9	37
tt0077141	6.8	8
tt0077145	6.8	25
tt0077146	6.7	48
tt0077147	7.4	6015
tt0077148	7.4	12
tt0077149	6.9	77
tt0077150	6.1	117
tt0077152	6.0	209
tt0077154	7.5	426
tt0077155	6.1	143
tt0077156	5.2	355
tt0077157	7.3	1213
tt0077158	7.0	1143
tt0077159	7.6	271
tt0077160	7.1	89
tt0077161	6.0	88
tt0077163	5.3	13
tt0077164	7.2	64
tt0077165	7.0	299
tt0077167	4.4	30
tt0077168	5.8	10
tt0077170	6.7	45
tt0077171	5.6	10
tt0077172	7.7	12
tt0077173	6.4	26
tt0077174	5.7	885
tt0077175	6.7	342
tt0077176	6.3	82
tt0077177	6.4	102
tt0077179	7.1	127
tt0077180	7.2	303
tt0077181	7.6	84
tt0077183	6.0	20
tt0077184	6.5	354
tt0077186	4.8	104
tt0077188	6.9	2516
tt0077189	3.7	1857
tt0077190	7.1	206
tt0077191	6.1	906
tt0077192	6.6	53
tt0077194	6.4	17
tt0077195	6.7	103
tt0077196	7.0	181
tt0077197	6.6	122
tt0077198	6.7	190
tt0077199	3.7	2698
tt0077200	6.8	58
tt0077201	5.0	21
tt0077202	6.8	216
tt0077203	6.3	117
tt0077204	7.0	1696
tt0077206	5.8	48
tt0077207	7.6	43
tt0077208	6.6	39
tt0077209	5.8	6
tt0077210	4.1	1003
tt0077211	6.5	10
tt0077212	6.9	269
tt0077213	4.4	18
tt0077214	6.4	54
tt0077215	6.9	8846
tt0077216	5.6	90
tt0077217	6.0	27
tt0077219	7.7	41
tt0077220	6.4	12
tt0077222	8.2	1954
tt0077223	6.1	626
tt0077224	5.7	197
tt0077225	4.6	122
tt0077226	5.4	111
tt0077227	6.1	44
tt0077228	5.2	1388
tt0077229	4.9	150
tt0077230	8.1	445
tt0077231	3.8	56
tt0077232	6.9	13
tt0077233	6.3	1380
tt0077234	5.8	4199
tt0077235	7.2	6156
tt0077236	6.4	519
tt0077237	7.0	31
tt0077238	4.5	251
tt0077239	6.5	45
tt0077240	5.4	547
tt0077241	4.9	331
tt0077242	7.1	70
tt0077243	4.0	166
tt0077244	5.8	59
tt0077245	4.6	270
tt0077246	6.6	316
tt0077247	4.9	5389
tt0077248	7.5	7398
tt0077249	6.0	215
tt0077250	6.3	72
tt0077251	6.3	87
tt0077252	5.0	271
tt0077254	3.0	488
tt0077255	8.1	29
tt0077256	5.5	43
tt0077258	4.4	124
tt0077261	5.2	116
tt0077262	7.0	429
tt0077263	6.0	8
tt0077265	5.7	70
tt0077266	5.6	5
tt0077267	7.6	60
tt0077269	7.0	25836
tt0077270	7.0	2981
tt0077271	6.1	39
tt0077272	5.9	1105
tt0077273	7.3	79
tt0077274	6.4	30
tt0077275	6.5	2728
tt0077276	6.8	6471
tt0077277	6.5	70
tt0077278	6.7	5306
tt0077279	5.2	197
tt0077280	7.2	8270
tt0077281	6.2	82
tt0077283	7.3	155
tt0077284	4.7	6
tt0077286	6.3	6
tt0077287	7.3	273
tt0077288	7.3	9916
tt0077289	6.2	6689
tt0077290	5.8	38
tt0077291	7.3	76
tt0077292	7.4	2245
tt0077293	6.3	223
tt0077294	6.9	20413
tt0077295	6.5	1057
tt0077296	6.1	818
tt0077297	6.3	30
tt0077299	5.2	20
tt0077300	3.2	1679
tt0077301	5.8	34
tt0077302	7.1	67
tt0077303	6.2	550
tt0077304	5.6	1252
tt0077305	6.1	4590
tt0077306	3.8	138
tt0077308	6.3	349
tt0077309	6.8	805
tt0077310	8.1	10
tt0077311	7.0	24
tt0077312	2.9	10
tt0077313	6.0	32
tt0077314	4.2	5
tt0077315	7.0	2699
tt0077316	7.8	21
tt0077317	5.6	122
tt0077318	7.3	1884
tt0077319	5.8	915
tt0077320	4.6	45
tt0077321	6.5	4164
tt0077322	8.5	10
tt0077323	5.5	48
tt0077324	6.1	313
tt0077325	7.7	459
tt0077326	6.4	548
tt0077327	6.1	1009
tt0077328	5.4	677
tt0077329	6.0	35
tt0077330	7.3	43
tt0077331	5.7	67
tt0077332	5.5	1127
tt0077333	6.8	136
tt0077334	6.6	44
tt0077335	7.2	167
tt0077336	6.4	32
tt0077337	7.5	156
tt0077338	5.2	20
tt0077339	6.2	151
tt0077341	5.3	434
tt0077343	5.8	147
tt0077344	5.5	297
tt0077345	6.1	110
tt0077346	8.0	31
tt0077347	8.6	28
tt0077348	6.3	97
tt0077350	7.6	1562
tt0077351	4.7	516
tt0077352	7.9	1788
tt0077353	7.6	1681
tt0077354	7.4	1576
tt0077355	6.9	17559
tt0077356	5.0	75
tt0077357	5.9	899
tt0077358	8.1	12
tt0077359	7.8	63
tt0077360	6.3	2442
tt0077362	7.3	12452
tt0077363	6.2	173
tt0077364	6.7	92
tt0077365	6.9	234
tt0077366	6.7	12
tt0077367	5.9	8
tt0077368	6.7	6
tt0077369	6.4	15329
tt0077370	6.6	42
tt0077371	7.3	149
tt0077372	5.7	2831
tt0077373	6.3	1138
tt0077374	6.3	248
tt0077375	6.6	22
tt0077376	5.7	120
tt0077377	5.7	216
tt0077379	5.4	7
tt0077380	5.9	25
tt0077381	6.3	1639
tt0077382	5.1	236
tt0077383	7.3	1076
tt0077384	7.2	117
tt0077385	4.1	22
tt0077386	7.3	48
tt0077389	5.8	44
tt0077390	6.6	68
tt0077391	5.7	16
tt0077392	5.4	15
tt0077393	5.9	604
tt0077394	6.3	29566
tt0077395	6.5	55
tt0077396	4.8	27
tt0077397	6.8	46
tt0077398	6.5	559
tt0077399	7.7	1056
tt0077400	5.2	130
tt0077401	5.8	221
tt0077402	7.9	111970
tt0077403	7.4	482
tt0077404	5.0	36
tt0077405	7.8	53365
tt0077406	7.2	341
tt0077407	6.2	9
tt0077408	4.3	475
tt0077409	5.2	138
tt0077411	4.3	213
tt0077412	7.1	139
tt0077413	7.3	28983
tt0077414	4.1	1639
tt0077415	6.0	2656
tt0077416	8.1	313846
tt0077417	6.1	72
tt0077418	7.3	127
tt0077420	5.5	319
tt0077421	7.1	2089
tt0077422	7.1	29
tt0077423	5.9	32
tt0077424	8.1	18
tt0077426	5.9	16
tt0077427	6.9	1158
tt0077428	4.9	109
tt0077429	5.3	1117
tt0077430	5.2	128
tt0077431	5.9	29
tt0077432	6.7	6
tt0077433	6.5	8
tt0077434	7.5	41
tt0077435	5.7	352
tt0077436	4.2	24
tt0077437	7.2	23
tt0077438	6.6	563
tt0077439	5.5	11
tt0077440	5.7	40
tt0077441	6.0	66
tt0077442	6.7	19
tt0077443	6.9	30
tt0077444	5.4	35
tt0077445	5.6	26
tt0077446	6.9	37
tt0077448	6.3	56
tt0077449	6.1	224
tt0077450	5.4	810
tt0077451	7.8	11359
tt0077452	7.0	2309
tt0077454	4.9	23
tt0077455	5.8	56
tt0077456	6.4	14
tt0077457	6.8	24
tt0077459	5.6	156
tt0077460	5.8	33
tt0077462	7.3	14
tt0077463	6.6	123
tt0077464	6.5	49
tt0077465	6.5	424
tt0077467	5.0	6
tt0077468	5.9	16
tt0077469	5.3	1558
tt0077470	4.4	1177
tt0077471	5.0	9
tt0077472	5.7	61
tt0077473	6.6	307
tt0077474	7.2	14573
tt0077475	6.9	10
tt0077476	6.6	42
tt0077477	6.9	116
tt0077478	6.4	64
tt0077479	4.7	57
tt0077480	7.0	15
tt0077481	6.1	100
tt0077482	7.1	2089
tt0077483	5.0	36
tt0077484	6.9	37
tt0077485	5.4	569
tt0077487	5.8	19
tt0077488	6.5	33
tt0077489	5.4	5
tt0077491	6.6	102
tt0077492	6.8	184
tt0077494	4.4	111
tt0077495	5.4	40
tt0077496	7.0	101
tt0077497	3.9	1487
tt0077498	7.1	20
tt0077500	4.0	6
tt0077501	5.4	24
tt0077502	6.7	31
tt0077503	3.6	68
tt0077504	6.2	3616
tt0077505	5.6	589
tt0077506	5.8	55
tt0077510	5.5	168
tt0077512	5.1	85
tt0077513	4.8	36
tt0077514	7.1	79
tt0077515	5.4	11
tt0077517	6.0	90
tt0077518	8.4	51
tt0077519	6.0	98
tt0077520	5.3	254
tt0077521	7.0	79
tt0077522	3.9	35
tt0077523	6.4	23392
tt0077524	5.8	2254
tt0077525	6.1	711
tt0077526	4.2	6
tt0077527	5.5	28
tt0077528	6.3	7
tt0077530	6.2	8994
tt0077531	6.5	7258
tt0077532	6.4	897
tt0077533	4.2	6285
tt0077534	5.0	654
tt0077535	4.6	8
tt0077536	7.1	112
tt0077537	4.3	44
tt0077538	6.7	707
tt0077539	6.9	4071
tt0077540	7.8	5
tt0077541	5.7	776
tt0077542	6.7	102
tt0077544	5.3	6
tt0077546	3.8	20
tt0077547	7.5	396
tt0077548	6.2	244
tt0077549	6.8	2358
tt0077550	6.7	71
tt0077553	6.2	391
tt0077554	5.4	182
tt0077555	6.9	70
tt0077556	3.9	186
tt0077557	6.0	116
tt0077558	6.5	192
tt0077559	7.1	6558
tt0077560	7.0	19
tt0077561	9.6	8
tt0077562	7.3	9
tt0077563	6.7	2168
tt0077564	7.1	44
tt0077566	9.0	6
tt0077567	5.6	76
tt0077568	6.5	72
tt0077570	4.4	9
tt0077571	5.9	404
tt0077572	6.4	16775
tt0077573	5.4	176
tt0077574	7.6	89
tt0077575	6.7	80
tt0077576	7.0	59
tt0077577	6.8	37
tt0077578	6.8	13826
tt0077579	4.2	19
tt0077580	6.4	5
tt0077581	6.4	14
tt0077583	3.8	5
tt0077584	4.6	13
tt0077585	6.2	46
tt0077586	6.8	19
tt0077587	6.5	599
tt0077588	6.4	13775
tt0077589	4.4	76
tt0077590	5.7	331
tt0077591	5.8	153
tt0077592	6.9	18
tt0077593	6.2	52
tt0077594	6.1	17353
tt0077595	6.1	19
tt0077596	5.4	140
tt0077597	4.8	623
tt0077598	7.4	5530
tt0077599	7.1	218
tt0077600	6.6	31
tt0077601	7.9	10
tt0077603	6.0	35
tt0077606	7.3	64
tt0077608	6.1	155
tt0077609	7.0	181
tt0077610	5.9	511
tt0077611	6.3	300
tt0077612	7.2	168
tt0077613	7.2	1671
tt0077614	5.5	330
tt0077615	6.8	180
tt0077617	6.7	2522
tt0077618	5.7	60
tt0077620	4.2	222
tt0077621	6.2	6614
tt0077622	5.8	6
tt0077623	6.2	34
tt0077624	3.8	5
tt0077627	6.1	31
tt0077628	7.1	163
tt0077629	6.3	2773
tt0077630	5.6	547
tt0077631	7.2	243976
tt0077632	5.8	58
tt0077633	6.8	21
tt0077634	4.7	33
tt0077635	6.6	95
tt0077636	5.4	1124
tt0077637	4.2	5
tt0077638	8.2	6
tt0077639	6.3	39
tt0077640	2.7	711
tt0077642	5.3	89
tt0077643	6.5	20
tt0077645	5.2	332
tt0077646	4.6	98
tt0077648	7.0	16
tt0077649	6.8	31
tt0077650	6.9	192
tt0077651	7.7	234433
tt0077653	5.5	11
tt0077655	7.1	1402
tt0077656	6.7	28
tt0077657	8.0	94
tt0077658	6.8	1813
tt0077659	6.6	132
tt0077660	5.8	1013
tt0077661	5.2	11
tt0077662	6.1	16
tt0077663	6.9	18863
tt0077664	5.9	101
tt0077665	5.8	83
tt0077666	4.8	69
tt0077667	5.2	34
tt0077668	3.6	180
tt0077669	6.9	229
tt0077670	4.8	15
tt0077671	6.2	5
tt0077672	7.3	79
tt0077673	5.7	152
tt0077676	5.4	8
tt0077677	4.7	28
tt0077678	4.9	22
tt0077679	5.5	525
tt0077681	6.3	30711
tt0077682	5.6	558
tt0077683	3.4	30
tt0077685	7.7	7
tt0077686	5.2	83
tt0077687	6.8	12870
tt0077689	6.5	80
tt0077691	6.3	46
tt0077692	6.1	276
tt0077693	6.1	28
tt0077694	4.8	42
tt0077695	6.3	126
tt0077696	6.4	6025
tt0077697	3.9	54
tt0077698	6.2	1189
tt0077699	6.7	1731
tt0077701	5.8	52
tt0077703	5.8	15
tt0077704	5.2	55
tt0077705	5.7	10
tt0077706	4.6	91
tt0077707	7.5	990
tt0077709	5.1	187
tt0077710	5.9	265
tt0077711	8.2	27726
tt0077712	3.7	161
tt0077713	5.7	26109
tt0077714	6.9	4485
tt0077715	5.3	9
tt0077716	6.6	3154
tt0077718	5.6	7
tt0077719	7.1	8
tt0077720	4.7	152
tt0077721	7.1	149
tt0077722	7.3	63
tt0077723	5.0	130
tt0077724	4.9	250
tt0077725	8.5	48
tt0077726	6.0	422
tt0077728	5.7	587
tt0077729	7.5	3716
tt0077730	7.1	40
tt0077731	4.1	173
tt0077732	5.7	329
tt0077734	7.0	902
tt0077735	5.9	782
tt0077736	5.0	193
tt0077737	4.7	323
tt0077738	5.3	313
tt0077739	4.4	195
tt0077740	7.6	1158
tt0077741	4.9	48
tt0077742	7.4	18424
tt0077743	5.9	1344
tt0077744	7.1	10
tt0077745	7.4	53630
tt0077747	5.3	9
tt0077748	6.6	61
tt0077749	6.5	108
tt0077750	6.8	59
tt0077751	7.4	1444
tt0077753	5.1	17
tt0077754	8.0	11
tt0077755	4.4	5
tt0077756	5.2	2071
tt0077757	4.8	12
tt0077758	4.9	7
tt0077760	6.6	29
tt0077762	3.8	158
tt0077763	7.8	53
tt0077764	6.0	20
tt0077765	4.7	24
tt0077766	5.8	71098
tt0077767	5.4	55
tt0077768	6.6	1321
tt0077769	5.6	573
tt0077770	6.9	300
tt0077771	6.0	6
tt0077772	4.1	29
tt0077773	6.5	101
tt0077774	6.6	10
tt0077775	8.1	1726
tt0077776	5.3	27
tt0077777	4.6	27
tt0077778	4.1	49
tt0077779	6.3	113
tt0077780	5.4	10
tt0077782	7.5	11
tt0077783	7.6	491
tt0077784	8.2	6
tt0077785	7.7	81
tt0077786	6.9	9
tt0077787	7.5	6
tt0077788	4.8	2865
tt0077789	6.3	11
tt0077790	7.2	5
tt0077792	6.7	405
tt0077793	7.0	32
tt0077794	5.4	171
tt0077795	5.4	5
tt0077796	8.2	471
tt0077797	7.5	839
tt0077798	7.2	14
tt0077799	7.5	29
tt0077800	4.1	1725
tt0077801	4.8	591
tt0077802	6.9	17
tt0077804	6.0	8
tt0077806	8.0	275
tt0077807	6.3	1071
tt0077808	5.9	84
tt0077811	7.6	10
tt0077812	6.6	5
tt0077813	6.3	109
tt0077814	7.1	1520
tt0077815	7.3	260
tt0077816	6.8	139
tt0077817	5.8	25
tt0077818	7.4	51
tt0077819	6.7	47
tt0077820	6.1	9
tt0077821	7.7	679
tt0077822	6.0	35
tt0077823	7.0	24
tt0077824	5.4	80
tt0077825	5.8	12
tt0077826	6.6	18
tt0077827	6.0	483
tt0077828	7.9	56
tt0077829	6.2	53
tt0077830	6.5	88
tt0077831	6.4	174
tt0077832	6.0	25
tt0077833	5.1	42
tt0077834	2.7	5710
tt0077836	5.2	15
tt0077837	6.2	22
tt0077838	8.2	16387
tt0077839	6.6	58
tt0077840	4.9	114
tt0077841	7.4	141
tt0077842	8.3	13
tt0077844	3.5	204
tt0077845	6.7	9
tt0077846	6.4	58
tt0077847	6.3	118
tt0077848	5.4	293
tt0077850	5.2	385
tt0077851	5.1	364
tt0077852	5.1	253
tt0077853	8.4	53
tt0077854	6.0	69
tt0077855	5.7	31
tt0077856	6.7	88
tt0077857	6.3	199
tt0077858	6.3	6
tt0077859	7.0	176
tt0077860	8.2	47
tt0077861	7.4	158
tt0077863	7.3	71
tt0077864	6.8	5046
tt0077866	7.9	84
tt0077867	5.8	75
tt0077868	7.4	832
tt0077869	6.2	29812
tt0077870	6.8	125
tt0077871	6.1	15
tt0077872	6.1	44
tt0077873	5.7	23
tt0077874	4.2	33
tt0077876	6.8	36
tt0077877	2.4	302
tt0077878	7.3	520
tt0077879	7.4	1339
tt0077880	6.3	25
tt0077881	6.2	117
tt0077882	6.3	54
tt0077883	7.1	206
tt0077884	8.0	6
tt0077885	4.4	7
tt0077886	5.7	107
tt0077887	4.7	27
tt0077888	6.0	428
tt0077889	6.8	9445
tt0077890	5.8	521
tt0077891	7.1	221
tt0077892	6.6	269
tt0077893	5.7	44
tt0077894	5.4	19
tt0077895	4.6	586
tt0077896	6.2	5
tt0077897	6.5	10
tt0077898	6.6	277
tt0077899	5.6	5
tt0077900	5.2	133
tt0077901	6.7	10
tt0077902	5.3	47
tt0077904	5.4	2612
tt0077905	5.6	5
tt0077906	5.7	12
tt0077907	6.8	70
tt0077909	6.3	142
tt0077910	6.2	11
tt0077911	6.3	9
tt0077912	3.7	582
tt0077913	7.3	44
tt0077914	7.1	10013
tt0077915	6.4	54
tt0077916	7.2	26
tt0077917	3.5	315
tt0077918	7.2	102
tt0077919	6.0	225
tt0077920	7.5	198
tt0077921	7.0	5904
tt0077922	4.5	148
tt0077923	6.3	9
tt0077924	7.0	570
tt0077925	6.6	283
tt0077927	6.1	59
tt0077928	7.6	74220
tt0077929	5.3	21
tt0077930	6.0	73
tt0077931	7.2	101
tt0077932	5.5	195
tt0077933	6.6	22
tt0077934	6.0	27
tt0077936	7.3	1593
tt0077937	7.1	1550
tt0077939	6.0	41
tt0077940	6.0	20
tt0077941	7.6	776
tt0077942	3.0	1061
tt0077943	6.0	52
tt0077944	6.5	606
tt0077945	5.3	3889
tt0077946	5.8	137
tt0077947	6.4	159
tt0077948	6.8	8
tt0077950	5.6	98
tt0077951	7.4	47
tt0077952	6.4	1009
tt0077954	5.9	13
tt0077955	4.9	13
tt0077956	7.1	30
tt0077958	4.7	57
tt0077959	5.4	30
tt0077960	5.3	22
tt0077961	5.0	40
tt0077962	4.6	106
tt0077964	7.5	679
tt0077965	5.2	170
tt0077966	8.4	50
tt0077967	3.1	21
tt0077968	6.0	309
tt0077969	6.8	117
tt0077971	4.2	12
tt0077973	7.0	981
tt0077974	5.7	104
tt0077975	7.5	112564
tt0077976	7.7	26
tt0077977	6.2	108
tt0077978	5.6	8
tt0077979	5.9	205
tt0077980	5.6	10
tt0077982	6.3	23
tt0077983	7.5	71
tt0077984	4.7	127
tt0077985	6.4	220
tt0077986	7.0	729
tt0077987	3.6	121
tt0077988	6.5	39
tt0077990	6.8	75
tt0077991	5.6	82
tt0077992	5.5	164
tt0077993	5.9	536
tt0077994	5.0	176
tt0077995	6.5	19
tt0077996	6.9	17
tt0077997	8.0	10
tt0077999	3.7	17
tt0078001	5.9	14
tt0078003	8.9	168
tt0078004	9.0	126
tt0078005	8.7	166
tt0078006	7.0	27
tt0078007	3.7	641
tt0078008	7.0	167
tt0078009	7.1	171
tt0078010	4.0	43
tt0078011	6.8	142
tt0078012	7.0	1650
tt0078013	6.4	23
tt0078014	4.8	36
tt0078015	3.9	368
tt0078016	6.5	212
tt0078017	6.4	143
tt0078018	3.6	68
tt0078019	7.0	10
tt0078021	6.3	225
tt0078022	6.9	31
tt0078023	4.1	8
tt0078024	4.6	836
tt0078025	5.0	245
tt0078026	7.0	1530
tt0078027	7.0	41
tt0078028	8.4	9
tt0078029	6.2	47
tt0078030	7.1	140
tt0078031	5.7	34
tt0078032	5.6	164
tt0078033	8.0	50
tt0078034	5.8	676
tt0078035	6.8	173
tt0078036	5.9	80
tt0078037	8.3	310
tt0078038	5.5	64
tt0078039	6.5	85
tt0078040	5.8	25
tt0078041	6.8	40
tt0078042	6.2	10
tt0078043	7.2	188
tt0078044	6.2	308
tt0078045	6.3	52
tt0078046	6.7	55
tt0078047	5.3	161
tt0078048	4.7	21
tt0078050	6.1	108
tt0078051	7.1	7
tt0078052	8.1	7
tt0078053	4.6	165
tt0078054	7.6	1173
tt0078055	4.4	526
tt0078056	5.8	4679
tt0078057	7.4	52
tt0078058	7.3	8161
tt0078059	7.1	270
tt0078060	5.0	21
tt0078061	5.4	12
tt0078062	3.9	2226
tt0078063	3.7	7
tt0078065	8.5	45
tt0078066	6.9	363
tt0078067	6.1	3014
tt0078068	7.6	7
tt0078069	7.7	44
tt0078071	6.1	12
tt0078072	5.8	31
tt0078073	7.0	1187
tt0078074	6.6	124
tt0078077	6.2	2150
tt0078078	6.3	980
tt0078079	6.1	50
tt0078080	7.5	325
tt0078082	7.1	11
tt0078083	7.8	28
tt0078084	7.4	3356
tt0078085	6.4	101
tt0078086	5.4	347
tt0078087	5.9	19249
tt0078088	5.3	255
tt0078089	4.0	1458
tt0078090	6.6	29
tt0078092	4.4	242
tt0078094	5.9	225
tt0078095	6.2	36
tt0078096	7.5	18
tt0078097	6.2	27
tt0078098	5.9	22
tt0078099	7.3	70
tt0078100	4.2	196
tt0078102	4.4	182
tt0078103	7.1	67
tt0078104	6.8	13
tt0078105	6.0	322
tt0078106	8.0	2092
tt0078107	5.8	12
tt0078108	5.8	20
tt0078109	4.7	132
tt0078111	6.6	9801
tt0078112	6.6	455
tt0078113	3.2	331
tt0078114	5.8	8
tt0078115	6.4	11
tt0078119	7.5	531
tt0078120	6.0	17
tt0078121	6.3	52
tt0078122	6.9	3553
tt0078125	5.7	39
tt0078126	5.4	20
tt0078128	5.9	2018
tt0078129	7.0	712
tt0078130	7.0	70
tt0078131	7.1	125
tt0078132	6.2	52
tt0078133	3.0	690
tt0078135	7.0	53
tt0078136	6.8	205
tt0078138	8.1	8
tt0078139	5.4	7
tt0078140	6.2	59
tt0078143	5.8	779
tt0078144	5.8	254
tt0078145	5.7	6
tt0078146	6.3	67
tt0078147	6.7	106
tt0078148	6.7	49
tt0078149	5.7	14
tt0078150	6.3	1002
tt0078151	6.9	476
tt0078152	7.4	1465
tt0078153	7.1	58
tt0078154	8.3	16
tt0078155	5.4	1625
tt0078156	7.0	44
tt0078158	5.9	4574
tt0078159	2.7	533
tt0078160	6.0	206
tt0078161	6.7	153
tt0078162	7.8	682
tt0078163	6.7	20254
tt0078164	6.6	116
tt0078166	5.7	70
tt0078167	7.1	38
tt0078168	7.1	96
tt0078170	5.9	140
tt0078171	6.6	291
tt0078172	6.9	12
tt0078173	5.8	279
tt0078174	6.8	5
tt0078175	5.1	10
tt0078176	6.7	400
tt0078179	6.1	42
tt0078180	4.3	165
tt0078181	6.8	80
tt0078183	7.0	45
tt0078184	8.6	18
tt0078185	6.0	92
tt0078186	5.8	87
tt0078187	7.0	1221
tt0078189	2.8	20
tt0078190	7.5	13
tt0078191	7.6	14
tt0078192	6.7	165
tt0078193	8.1	18
tt0078194	4.8	34
tt0078195	6.7	59
tt0078196	6.8	55
tt0078197	5.5	27
tt0078198	5.0	425
tt0078199	7.2	5639
tt0078200	6.6	218
tt0078201	7.0	47
tt0078203	5.3	592
tt0078204	7.1	979
tt0078205	7.8	746
tt0078206	6.2	51
tt0078207	6.7	70
tt0078208	7.7	19
tt0078209	6.6	78
tt0078210	3.9	131
tt0078211	6.8	124
tt0078212	7.2	1015
tt0078214	5.8	50
tt0078215	6.3	308
tt0078217	7.3	165
tt0078218	5.4	121
tt0078219	5.0	36
tt0078220	5.3	70
tt0078221	7.1	56
tt0078222	6.8	1734
tt0078224	6.2	623
tt0078227	5.9	2681
tt0078228	4.2	343
tt0078229	6.3	49
tt0078230	4.4	15
tt0078231	6.4	331
tt0078233	6.8	52
tt0078235	5.8	606
tt0078236	5.8	159
tt0078237	5.7	87
tt0078238	3.5	1192
tt0078239	4.2	6067
tt0078240	5.5	333
tt0078241	6.3	526
tt0078242	6.5	44
tt0078243	7.7	15005
tt0078244	5.7	36
tt0078245	5.7	52
tt0078246	6.7	115
tt0078247	7.2	61
tt0078248	6.0	45
tt0078249	6.3	370
tt0078250	6.1	144
tt0078251	6.6	2273
tt0078252	7.4	10726
tt0078253	6.2	242
tt0078255	5.0	18
tt0078256	6.5	535
tt0078257	7.0	111
tt0078259	6.7	3857
tt0078260	6.4	47
tt0078261	7.5	77
tt0078262	6.3	147
tt0078264	6.4	388
tt0078265	6.8	475
tt0078266	7.5	62
tt0078267	3.8	45
tt0078268	6.3	148
tt0078269	7.5	5461
tt0078271	5.7	18
tt0078272	7.6	32
tt0078273	6.4	57
tt0078274	4.6	34
tt0078275	4.6	71
tt0078276	5.3	38
tt0078277	3.9	897
tt0078278	4.9	178
tt0078279	6.1	12
tt0078280	6.0	95
tt0078281	7.7	1398
tt0078283	7.2	198
tt0078284	4.6	33
tt0078287	7.2	126
tt0078288	6.4	1454
tt0078289	6.5	49
tt0078290	4.9	271
tt0078291	5.9	50
tt0078292	6.8	251
tt0078293	3.9	8
tt0078294	5.0	382
tt0078295	6.6	3725
tt0078297	7.1	7
tt0078298	5.6	104
tt0078299	8.3	1609
tt0078300	5.0	708
tt0078301	8.3	6
tt0078302	5.8	99
tt0078303	5.6	13
tt0078304	7.4	8
tt0078305	5.8	13
tt0078306	7.0	42
tt0078308	5.4	807
tt0078310	6.6	438
tt0078312	6.0	258
tt0078313	5.3	358
tt0078314	7.4	5
tt0078316	5.5	38
tt0078317	2.8	518
tt0078318	4.5	106
tt0078319	5.5	76
tt0078320	5.1	1079
tt0078321	6.7	415
tt0078322	7.2	19
tt0078323	5.6	197
tt0078324	6.9	81
tt0078326	7.4	7697
tt0078327	8.2	81
tt0078328	7.5	16
tt0078329	5.7	15
tt0078330	5.5	2165
tt0078332	5.0	28
tt0078333	3.9	777
tt0078334	5.2	48
tt0078335	5.5	370
tt0078336	6.3	213
tt0078337	4.8	9
tt0078338	6.4	461
tt0078339	7.4	61
tt0078340	4.5	164
tt0078341	7.8	380
tt0078342	3.3	103
tt0078343	5.0	1644
tt0078344	5.4	493
tt0078345	2.6	290
tt0078346	7.3	160083
tt0078347	7.7	12
tt0078348	6.8	174
tt0078349	7.8	759
tt0078350	4.5	6975
tt0078351	6.7	776
tt0078352	6.6	139
tt0078353	6.6	101
tt0078354	6.3	13
tt0078355	8.3	4404
tt0078356	4.9	430
tt0078357	6.4	251
tt0078358	6.2	195
tt0078359	7.0	145
tt0078360	6.8	551
tt0078361	5.6	52
tt0078363	7.6	74
tt0078364	7.4	43
tt0078365	6.8	61
tt0078367	5.9	21
tt0078368	6.6	9
tt0078370	3.4	88
tt0078372	7.5	52
tt0078373	7.5	17
tt0078375	3.2	35
tt0078376	5.4	7
tt0078377	6.5	225
tt0078378	6.5	55
tt0078379	5.6	89
tt0078380	7.1	22
tt0078381	7.6	47
tt0078382	5.5	2436
tt0078383	6.5	6
tt0078384	5.4	275
tt0078385	6.0	391
tt0078386	7.0	119
tt0078388	5.5	20
tt0078389	6.6	2302
tt0078390	4.3	13
tt0078391	7.5	6
tt0078392	5.6	40
tt0078393	7.0	321
tt0078394	2.9	49
tt0078395	6.4	5
tt0078396	4.6	12
tt0078397	7.0	136
tt0078398	4.9	1640
tt0078399	6.1	94
tt0078400	5.3	344
tt0078401	5.3	341
tt0078403	6.7	70
tt0078404	5.8	217
tt0078405	5.3	3486
tt0078406	4.5	42
tt0078408	5.2	171
tt0078409	5.3	13
tt0078410	6.3	27
tt0078411	7.2	82
tt0078412	4.4	68
tt0078414	5.8	13
tt0078415	4.9	180
tt0078416	5.0	13
tt0078417	4.2	1045
tt0078418	7.7	2037
tt0078419	6.6	98
tt0078420	7.1	20
tt0078421	6.0	109
tt0078422	6.4	175
tt0078424	6.2	23
tt0078425	7.1	18
tt0078426	5.4	89
tt0078428	6.4	597
tt0078429	6.2	28
tt0078430	6.9	749
tt0078432	6.0	28
tt0078433	5.8	25
tt0078435	5.0	1238
tt0078436	6.3	22
tt0078437	6.0	3320
tt0078438	6.1	53
tt0078439	6.8	657
tt0078440	6.4	24
tt0078441	6.6	96
tt0078442	6.6	94
tt0078444	7.2	4797
tt0078445	7.2	281
tt0078446	7.0	36340
tt0078447	4.9	130
tt0078448	6.0	30
tt0078449	6.0	122
tt0078450	7.3	329
tt0078451	6.6	145
tt0078452	6.6	107
tt0078453	5.1	200
tt0078454	6.6	146
tt0078455	6.4	109
tt0078456	6.6	188
tt0078457	4.6	13
tt0078458	6.4	99
tt0078459	8.0	127
tt0078460	5.7	85
tt0078462	6.0	6
